,id,tweet_text,sentiment,threshold,tokens,sentiment_score
1964,21107,Not setting an alarm to nap &gt;&gt;,fear,0.16,"['not', 'set', 'alarm', 'nap', 'gt', 'gt']",0.5
1965,21108,@tannerfox awe cnt wait to see,fear,0.16,"['awe', 'cnt', 'wait', 'see']",0.5
1966,21109,This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,fear,0.157,"['terrif', 'uniqu', 'univers', 'becom', 'part', 'head', 'amp', 'part', 'heart', 'peter', 'mackinnon']",0.5
1967,21110,@FraserKeegan just had a steak pie supper #tremendous,fear,0.146,"['steak', 'pie', 'supper', 'tremend']",0.5
1968,21111,"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!",fear,0.146,"['thank', 'let', 'us', 'know', 'pleas', 'not', 'hesit', 'contact', 'us', 'futur', 'assist', 'need', 'thank']",0.5
1969,21112,"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau",fear,0.146,"['studi', 'find', 'awe', 'amp', 'wonder', 'someth', 'greater', 'self', 'lead', 'creativ', 'boost', 'expans', 'think', 'write', 'thoreau']",0.5
1970,21113,Some serious hip shaking going on tonight 😜,fear,0.146,"['serious', 'hip', 'shake', 'go', 'tonight']",0.5
1971,21114,It's so funny cause Cooper's going to go farther than the people who bully her,fear,0.146,"['funni', 'cooper', 'go', 'go', 'farther', 'peopl', 'bulli']",0.5
1972,21115,@casillasbreanna awe thanks girl 😊😊,fear,0.146,"['awe', 'thank', 'girl']",0.5
1973,21116,Can't start a good day without a cup of tea! \n\n #tea  #day #goodday,fear,0.146,"['not', 'start', 'good', 'day', 'without', 'cup', 'tea', 'tea', 'day', 'goodday']",0.5
1974,21117,Thoroughly enjoying AHS tonight. #ahs  #americanhorrorstory,fear,0.146,"['thorough', 'enjoy', 'ah', 'tonight', 'ah', 'americanhorrorstori']",0.5
1975,21118,should I #start posting #photos?,fear,0.146,"['start', 'post', 'photo']",0.5
1976,21119,I can be so shy but once I come out of my shell that's it 😂,fear,0.146,"['shi', 'come']",0.5
1977,21120,@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!💕😘🙌🏻,fear,0.146,"['awe', 'thank', 'could', 'not', 'without', 'help', 'support', 'amaz', 'encourag']",0.5
1978,21121,My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe,fear,0.142,"['view', 'human', 'dynam', 'express', 'cosmos', 'exist', 'within', 'human', 'awe']",0.5
1979,21122,my mom recorded nightmare before Christmas for me 😍😍😍 I LOVE IT 💕,fear,0.14,"['mom', 'record', 'nightmar', 'christma', 'love']",0.5
1980,21123,@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?,fear,0.14,"['sorri', 'upset', 'got', 'queri', 'not', 'hesit', 'contact', 'pr', 'meantim', 'fanci', 'beer']",0.5
1981,21124,@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!,fear,0.134,"['awe', 'love', 'twoo', 'come', 'adventur', 'someday']",0.5
1982,21125,"Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in.",fear,0.125,"['ha', 'got', 'book', 'starbuck', 'nola', 'josh', 'say', 'terrif']",0.5
1983,21126,@Zen1dfabflake You are all our angelic comrades! #flutter,fear,0.125,"['angel', 'comrad', 'flutter']",0.5
1984,21127,Lets start there,fear,0.125,"['let', 'us', 'start']",0.5
1985,21128,When you make a great tasting shake and no words can describe it!😃👌🏻 #shake #herbalifenutrition #tastesogood #nowords,fear,0.125,"['make', 'great', 'tast', 'shake', 'word', 'describ', 'shake', 'herbalifenutrit', 'tastesogood', 'noword']",0.5
1986,21129,"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista ",fear,0.125,"['simpl', 'get', 'two', 'shot', 'espresso', 'decaf', 'degre', 'soy', 'americano', 'extra', 'foam', 'barista']",0.5
1987,21130,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",fear,0.125,"['polish', 'nail', 'not', 'find', 'polish', 'remov', 'look', 'like', 'old', 'polish', 'nail', 'lol']",0.5
1988,21131,"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer",fear,0.125,"['rocklandcounti', 'get', 'ravi', 'suffern', 'ny', 'great', 'food', 'new', 'chef', 'terrif', 'atmospher', 'say', 'server', 'get', 'free', 'appet']",0.5
1989,21132,When you make a great tasting shake and no words can describe it!😃👌🏻  #herbalifenutrition #tastesogood #nowords,fear,0.125,"['make', 'great', 'tast', 'shake', 'word', 'describ', 'herbalifenutrit', 'tastesogood', 'noword']",0.5
1990,21133,Jeans with fake pockets ,fear,0.125,"['jean', 'fake', 'pocket']",0.5
1991,21134,Georgia Tech's Secondary is as soft as a marshmallow. ,fear,0.125,"['georgia', 'tech', 'secondari', 'soft', 'marshmallow']",0.5
1992,21135,@bothsocial Thanks for the follow! Hope you’re having a terrific day!,fear,0.108,"['thank', 'follow', 'hope', 'terrif', 'day']",0.5
1993,21136,Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday,fear,0.104,"['not', 'start', 'good', 'day', 'without', 'cup', 'tea', 'start', 'day', 'goodday']",0.5
1994,21137,"@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.",fear,0.104,"['typic', 'shake', 'banana', 'almond', 'milk', 'chia', 'protein', 'sometim', 'add', 'ice', 'fruit']",0.5
1995,21138,i've been rooting for him since the beginning  #BB18,fear,0.104,"['root', 'sinc', 'begin']",0.5
1996,21139,@TayerleLyle awe thank you so much Lyle!! You're the best!😀😀,fear,0.104,"['awe', 'thank', 'much', 'lyle', 'best']",0.5
1997,21140,"Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...",fear,0.104,"['not', 'worri', 'not', 'best', 'someth', 'love', 'head', 'right', 'direct']",0.5
1998,21141,That goes the ,fear,0.104,['goe'],0.5
1999,21142,Pull over #tonight and make your car #shake 😋💦,fear,0.104,"['pull', 'tonight', 'make', 'car', 'shake']",0.5
2000,21143,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! 😊😍❤️,fear,0.083,"['awe', 'not', 'sweetheart', 'ador']",0.5
2001,21144,@FraserKeegan just had a steak pie supper ,fear,0.083,"['steak', 'pie', 'supper']",0.5
2002,21145,@annalisewrobel_ awe thank you so much love 💕,fear,0.062,"['awe', 'thank', 'much', 'love']",0.5
2003,21146,Omg he kissed her🙈  #w,fear,0.062,"['omg', 'kiss', 'w']",0.5
2004,30000,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much #hilarious,joy,0.98,"['got', 'back', 'see', 'burslem', 'amaz', 'face', 'still', 'hurt', 'laugh', 'much', 'hilari']",1.0
2005,30001,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,joy,0.958,"['oh', 'dear', 'even', 'absolut', 'hilar', 'not', 'think', 'laugh', 'much', 'long', 'time']",1.0
2006,30002,Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️,joy,0.94,"['wait', 'week', 'game', 'cheer', 'friday']",1.0
2007,30003,"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! 😊💕",joy,0.938,"['thank', 'much', 'gloria', 'sweet', 'thought', 'made', 'day', 'joy', 'love']",1.0
2008,30004,"I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.",joy,0.938,"['feel', 'bless', 'work', 'famili', 'nanni', 'noth', 'love', 'amp', 'appreci', 'make', 'smile']",1.0
2009,30005,"Today I reached 1000 subscribers on YT!! , #goodday, #thankful",joy,0.926,"['today', 'reach', 'subscrib', 'yt', 'goodday', 'thank']",1.0
2010,30006,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile",joy,0.924,"['good', 'morn', 'love', 'happi', 'first', 'day', 'fall', 'let', 'us', 'make', 'awesom', 'autumnmemori', 'annabailey', 'laughter', 'smile']",1.0
2011,30007,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark",joy,0.922,"['bridgetjonesbabi', 'best', 'thing', 'seen', 'age', 'funni', 'miss', 'bridget', 'love', 'teammark']",1.0
2012,30008,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much ,joy,0.92,"['got', 'back', 'see', 'burslem', 'amaz', 'face', 'still', 'hurt', 'laugh', 'much']",1.0
2013,30009,"@IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot",joy,0.917,"['thought', 'holiday', 'could', 'not', 'get', 'cheer', 'met', 'thenicebot']",1.0
2014,30010,I'm just still . So happy .\nA blast,joy,0.917,"['still', 'happi', 'blast']",1.0
2015,30011,It's meant to be!! #happy #happy,joy,0.917,"['meant', 'happi', 'happi']",1.0
2016,30012,💥⚖️Yeah‼️ PAUL‼️⚖️💥  #glorious #BB18,joy,0.917,"['collis', 'yeah', 'paul', 'glorious']",1.0
2017,30013,My morning started off amazing!! Hopefully the whole day is going as i want it to go!\n #GreatDay ,joy,0.917,"['morn', 'start', 'amaz', 'hope', 'whole', 'day', 'go', 'want', 'go', 'greatday']",1.0
2018,30014,😱 @cailamarsai you've had me 😂 😂 the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,joy,0.9,"['whole', 'time', 'watch', 'lost', 'glass', 'hilari']",1.0
2019,30015,@iamTinaDatta love you so much #smile 😊😊,joy,0.896,"['love', 'much', 'smile']",1.0
2020,30016,"@WyoWiseGuy @LivingVertical however, REI did offer me the job today as well. Can't believe how exponentially freaking joyous I feel...!!!",joy,0.896,"['howev', 'rei', 'offer', 'job', 'today', 'well', 'not', 'believ', 'exponenti', 'freak', 'joyous', 'feel']",1.0
2021,30017,2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! #smiling,joy,0.88,"['day', 'gopackgo', 'day', 'gogipego', 'excit', 'smile']",1.0
2022,30018,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,joy,0.879,"['beyond', 'wonder', 'sing', 'prowess', 'phenomen', 'damn', 'elat', 'watch', 'act', 'thisisus', '珞']",1.0
2023,30019,"@luckiiCHARM_ Luckii, I'm changing in so many ways bc of Him!! It's a scary but joyful feeling, making me so strong.",joy,0.877,"['luckii', 'chang', 'mani', 'way', 'bc', 'scari', 'joy', 'feel', 'make', 'strong']",1.0
2024,30020,@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious,joy,0.875,"['love', 'parodi', 'account', 'well', 'done', 'vote', 'trump', 'lol', 'hilari']",1.0
2025,30021,"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious",joy,0.875,"['wake', 'dream', 'laugh', 'someth', 'stupid', 'make', 'laugh', 'hilari']",1.0
2026,30022,"now that I have my future planned out, I feel so much happier #goals #life #happy #igotthis #yay",joy,0.875,"['futur', 'plan', 'feel', 'much', 'happier', 'goal', 'life', 'happi', 'igotthi', 'yay']",1.0
2027,30023,Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;),joy,0.875,"['onlin', 'day', 'come', 'play', 'happi', 'happi', 'horni', 'play', 'sweet', 'sour']",1.0
2028,30024,@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter,joy,0.872,"['wonder', 'experi', 'watch', 'yesterday', 'thankyou', 'laughter']",1.0
2029,30025,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday ,joy,0.868,"['happi', 'birthday', 'bless', 'day', 'love', 'toronto', 'bday']",1.0
2030,30026,@WSJNordics You make the world a more joyful place. #TheNiceBot,joy,0.864,"['make', 'world', 'joy', 'place', 'thenicebot']",1.0
2031,30027,Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:),joy,0.863,"['morn', 'cours', 'sunni', 'monday', 'morn', 'cheer', 'welcom', 'us', 'back', 'work']",1.0
2032,30028,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey  ",joy,0.86,"['good', 'morn', 'love', 'happi', 'first', 'day', 'fall', 'let', 'us', 'make', 'awesom', 'autumnmemori', 'annabailey']",1.0
2033,30029,It's the #FirstDayofFall and I'm so happy. Sipping my #PumpkinSpice flavored coffee and #smiling! Happy Fall everyone! #amwriting,joy,0.86,"['firstdayoffal', 'happi', 'sip', 'pumpkinspic', 'flavor', 'coffe', 'smile', 'happi', 'fall', 'everyon', 'amwrit']",1.0
2034,30030,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed #rejoice,joy,0.86,"['retweet', 'like', 'today', 'happi', 'aliv', 'bless', 'rejoic']",1.0
2035,30031,@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again),joy,0.854,"['happi', 'birthday', 'hope', 'wonder', 'day', 'fill', 'lot', 'joy', 'laughter', 'lt', 'despit', 'tumblr']",1.0
2036,30032,LOVE LOVE LOVE  #fun #relaxationiskey,joy,0.854,"['love', 'love', 'love', 'fun', 'relaxationiskey']",1.0
2037,30033,"This is the day You've made, \n\nLet us rehoi rejoice and be glad with all that I am. \n\n😊💖\n\n#aja \nGood morning!!!!",joy,0.854,"['day', 'made', 'us', 'rehoi', 'rejoic', 'glad', 'morn']",1.0
2038,30034,I #love to #laugh and share #laughter as way to share #joy,joy,0.854,"['love', 'laugh', 'share', 'laughter', 'way', 'share', 'joy']",1.0
2039,30035,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering,joy,0.854,"['second', 'day', 'job', 'alreadi', 'got', 'dollar', 'tip', 'dude', 'whose', 'constant', 'twitch', 'eye', 'lololol', 'cheer']",1.0
2040,30036,I'm such a fan of endless #laughter with #friends and enjoying #happiness together. #FridayFeeling #weekend,joy,0.854,"['fan', 'endless', 'laughter', 'friend', 'enjoy', 'happi', 'togeth', 'fridayfeel', 'weekend']",1.0
2041,30037,the thought of you gets me through my day. the thought of your smile never fails at making me smile 💚,joy,0.854,"['thought', 'get', 'day', 'thought', 'smile', 'never', 'fail', 'make', 'smile']",1.0
2042,30038,"Today I reached 1000 subscribers on YT!! #happy, #goodday, #thankful",joy,0.849,"['today', 'reach', 'subscrib', 'yt', 'happi', 'goodday', 'thank']",1.0
2043,30039,Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! #hilarious,joy,0.846,"['get', 'comed', 'relief', 'season', 'premier', 'modernfamili', 'girl', 'need', 'hilari']",1.0
2044,30040,@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,joy,0.84,"['fun', 'funniest', 'person', 'funsvill', 'much', 'hilar', 'usual', 'thank']",1.0
2045,30041,@shwood @mpforstein OMD you 2 are cracking me up! Thanks for the follow Brian. I need some levity to balance the cynicism I share w/Michael😀,joy,0.84,"['omd', 'crack', 'thank', 'follow', 'brian', 'need', 'leviti', 'balanc', 'cynic', 'share']",1.0
2046,30042,"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍",joy,0.84,"['oh', 'fantast', 'bet', 'super', 'exhilar']",1.0
2047,30043,@ContourCosmetic well done ladies! A great award for an amazing team. A delight to present the award to you.,joy,0.84,"['well', 'done', 'ladi', 'great', 'award', 'amaz', 'team', 'delight', 'present', 'award']",1.0
2048,30044,Vals always smiling I love it #gbbo,joy,0.84,"['val', 'alway', 'smile', 'love', 'gbbo']",1.0
2049,30045,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling,joy,0.833,"['great', 'time', 'skywalk', 'open', 'gym', 'tonight', 'come', 'everi', 'wednesday', 'hillsboro', 'train', 'us', 'opengym', 'cheer', 'tumbl']",1.0
2050,30046,I love how cheery and adoring @JackHoward gets every time he produces new content.,joy,0.833,"['love', 'cheeri', 'ador', 'get', 'everi', 'time', 'produc', 'new', 'content']",1.0
2051,30047,Good morning joyful people. Choose happiness to have a great day today #morning #joyful #happiness #grandmercurejktkemayoran,joy,0.833,"['good', 'morn', 'joy', 'peopl', 'choos', 'happi', 'great', 'day', 'today', 'morn', 'joy', 'happi', 'grandmercurejktkemayoran']",1.0
2052,30048,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed ,joy,0.833,"['retweet', 'like', 'today', 'happi', 'aliv', 'bless']",1.0
2053,30049,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday  #eatcake",joy,0.833,"['wish', 'happi', 'birthday', 'awesom', 'dancer', 'ruthann', 'hope', 'day', 'magic', 'bday', 'eatcak']",1.0
